,통계표코드,통계명,통계항목1코드,통계항목명1,date,value
2538,901Y009,4.2.1. 소비자물가지수,A01303,조기,2019Q1,100.221
2539,901Y009,4.2.1. 소비자물가지수,A01304,고등어,2019Q1,85.465
2540,901Y009,4.2.1. 소비자물가지수,A01305,오징어,2019Q1,89.487
2541,901Y009,4.2.1. 소비자물가지수,A01306,게,2019Q1,94.767
2542,901Y009,4.2.1. 소비자물가지수,A01307,굴,2019Q1,94.866
2543,901Y009,4.2.1. 소비자물가지수,A01308,조개,2019Q1,92.192
2544,901Y009,4.2.1. 소비자물가지수,A01309,전복,2019Q1,104.185
2545,901Y009,4.2.1. 소비자물가지수,A01311,마른멸치,2019Q1,96.576
2546,901Y009,4.2.1. 소비자물가지수,A01312,마른오징어,2019Q1,93.599
2547,901Y009,4.2.1. 소비자물가지수,A01314,오징어채,2019Q1,98.65
2548,901Y009,4.2.1. 소비자물가지수,A01316,어묵,2019Q1,92.022
2549,901Y009,4.2.1. 소비자물가지수,A01318,수산물통조림,2019Q1,97.394
2550,901Y009,4.2.1. 소비자물가지수,A014,"우유, 치즈 및 계란",2019Q1,96.287
2551,901Y009,4.2.1. 소비자물가지수,A01401,우유,2019Q1,98.852
2552,901Y009,4.2.1. 소비자물가지수,A01402,분유,2019Q1,98.244
2553,901Y009,4.2.1. 소비자물가지수,A01403,치즈,2019Q1,100.41
2554,901Y009,4.2.1. 소비자물가지수,A01404,발효유,2019Q1,98.157
2555,901Y009,4.2.1. 소비자물가지수,A01405,달걀,2019Q1,86.686
2556,901Y009,4.2.1. 소비자물가지수,A015,식용유지,2019Q1,96.635
2557,901Y009,4.2.1. 소비자물가지수,A01501,참기름,2019Q1,88.497
2558,901Y009,4.2.1. 소비자물가지수,A01502,식용유,2019Q1,105.293
2559,901Y009,4.2.1. 소비자물가지수,A016,과일,2019Q1,104.53
2560,901Y009,4.2.1. 소비자물가지수,A01601,사과,2019Q1,100.906
2561,901Y009,4.2.1. 소비자물가지수,A01602,배,2019Q1,111.654
2562,901Y009,4.2.1. 소비자물가지수,A01603,복숭아,2019Q1,108.361
2563,901Y009,4.2.1. 소비자물가지수,A01604,포도,2019Q1,96.908
2564,901Y009,4.2.1. 소비자물가지수,A01605,밤,2019Q1,91.366
2565,901Y009,4.2.1. 소비자물가지수,A01606,감,2019Q1,105.635
2566,901Y009,4.2.1. 소비자물가지수,A01607,귤,2019Q1,108.331
2567,901Y009,4.2.1. 소비자물가지수,A01608,오렌지,2019Q1,108.347
2568,901Y009,4.2.1. 소비자물가지수,A01720,토마토,2019Q1,95.294
2569,901Y009,4.2.1. 소비자물가지수,A01721,파,2019Q1,78.326
2570,901Y009,4.2.1. 소비자물가지수,A01722,양파,2019Q1,67.871
2571,901Y009,4.2.1. 소비자물가지수,A01723,마늘,2019Q1,113.131
2572,901Y009,4.2.1. 소비자물가지수,A01724,브로콜리,2019Q1,66.358
2573,901Y009,4.2.1. 소비자물가지수,A01725,고사리,2019Q1,97.116
2574,901Y009,4.2.1. 소비자물가지수,A01726,파프리카,2019Q1,95.685
2575,901Y009,4.2.1. 소비자물가지수,I05304,회화용구,2019Q1,92.919
2576,901Y009,4.2.1. 소비자물가지수,I06,단체여행,2019Q1,103.843
2577,901Y009,4.2.1. 소비자물가지수,I061,단체여행,2019Q1,103.843
2578,901Y009,4.2.1. 소비자물가지수,I06101,국내단체여행비,2019Q1,95.753
2579,901Y009,4.2.1. 소비자물가지수,I06102,해외단체여행비,2019Q1,105.532
2580,901Y009,4.2.1. 소비자물가지수,J,교육,2019Q1,102.54
2581,901Y009,4.2.1. 소비자물가지수,J01,유치원 및 초등교육,2019Q1,105.114
2582,901Y009,4.2.1. 소비자물가지수,J011,유치원 및 초등교육,2019Q1,105.114
2583,901Y009,4.2.1. 소비자물가지수,J01101,유치원납입금,2019Q1,105.114
2584,901Y009,4.2.1. 소비자물가지수,J03,고등교육,2019Q1,101.083
2585,901Y009,4.2.1. 소비자물가지수,K01131,피자,2019Q1,100.725
2586,901Y009,4.2.1. 소비자물가지수,K01133,커피(외식),2019Q1,99.454
2587,901Y009,4.2.1. 소비자물가지수,K01134,기타음료(외식),2019Q1,99.473
2588,901Y009,4.2.1. 소비자물가지수,K01136,맥주(외식),2019Q1,97.933
2589,901Y009,4.2.1. 소비자물가지수,K01138,구내식당식사비,2019Q1,96.248
2590,901Y009,4.2.1. 소비자물가지수,K01139,도시락,2019Q1,100
2591,901Y009,4.2.1. 소비자물가지수,K02,숙박 서비스,2019Q1,93.766
2592,901Y009,4.2.1. 소비자물가지수,K021,숙박 서비스,2019Q1,93.766
2593,901Y009,4.2.1. 소비자물가지수,K02101,호텔숙박료,2019Q1,103.031
2594,901Y009,4.2.1. 소비자물가지수,K02102,여관숙박료,2019Q1,101.43
2595,901Y009,4.2.1. 소비자물가지수,K02103,콘도이용료,2019Q1,104.745
2596,901Y009,4.2.1. 소비자물가지수,K02104,학교기숙사비,2019Q1,97.366
2597,901Y009,4.2.1. 소비자물가지수,K02105,휴양시설이용료,2019Q1,81.99
2598,901Y009,4.2.1. 소비자물가지수,L,기타 상품 및 서비스,2019Q1,97.619
2599,901Y009,4.2.1. 소비자물가지수,L01,미용용품 및 미용 서비스,2019Q1,98.509
2600,901Y009,4.2.1. 소비자물가지수,L011,이미용 및 미용시설,2019Q1,97.909
2601,901Y009,4.2.1. 소비자물가지수,L01101,목욕료,2019Q1,97.087
2602,901Y009,4.2.1. 소비자물가지수,L01102,찜질방이용료,2019Q1,97.93
2603,901Y009,4.2.1. 소비자물가지수,L01103,이발료,2019Q1,98.586
2604,901Y009,4.2.1. 소비자물가지수,L01104,미용료,2019Q1,97.95
2605,901Y009,4.2.1. 소비자물가지수,L01105,뷰티미용료,2019Q1,98.262
2606,901Y009,4.2.1. 소비자물가지수,L012,개인용 전기용품 및 미용용품,2019Q1,99.058
2607,901Y009,4.2.1. 소비자물가지수,L01201,면도기,2019Q1,105.065
2608,901Y009,4.2.1. 소비자물가지수,L01202,헤어드라이어,2019Q1,100.672
2609,901Y009,4.2.1. 소비자물가지수,L01203,칫솔,2019Q1,95.989
2610,901Y009,4.2.1. 소비자물가지수,L01204,치약,2019Q1,96.426
2611,901Y009,4.2.1. 소비자물가지수,L01205,비누,2019Q1,101.523
2612,901Y009,4.2.1. 소비자물가지수,L01206,샴푸,2019Q1,103.046
2613,901Y009,4.2.1. 소비자물가지수,L01207,바디워시,2019Q1,110.096
2614,901Y009,4.2.1. 소비자물가지수,L01208,화장지,2019Q1,96.29
2615,901Y009,4.2.1. 소비자물가지수,L01209,기초화장품,2019Q1,98.917
2616,901Y009,4.2.1. 소비자물가지수,L01210,기능성화장품,2019Q1,98.335
2617,901Y009,4.2.1. 소비자물가지수,L01211,색조화장품,2019Q1,98.659
2618,901Y009,4.2.1. 소비자물가지수,L01212,모발염색약,2019Q1,100.282
2619,901Y009,4.2.1. 소비자물가지수,L01213,구강세정제,2019Q1,93.608
2620,901Y009,4.2.1. 소비자물가지수,L02,기타 개인용품,2019Q1,98.157
2621,901Y009,4.2.1. 소비자물가지수,L021,기타 개인용품,2019Q1,98.157
2622,901Y009,4.2.1. 소비자물가지수,L02101,손목시계,2019Q1,96.775
2623,901Y009,4.2.1. 소비자물가지수,K01105,갈비탕,2019Q1,96.912
2624,901Y009,4.2.1. 소비자물가지수,K01106,삼계탕,2019Q1,98.603
2625,901Y009,4.2.1. 소비자물가지수,K01107,해물찜,2019Q1,99.29
2626,901Y009,4.2.1. 소비자물가지수,K01108,해장국,2019Q1,97.792
2627,901Y009,4.2.1. 소비자물가지수,K01109,불고기,2019Q1,97.575
2628,901Y009,4.2.1. 소비자물가지수,K01110,쇠고기(외식),2019Q1,96.795
2629,901Y009,4.2.1. 소비자물가지수,K01111,돼지갈비(외식),2019Q1,98.787
2630,901Y009,4.2.1. 소비자물가지수,K01112,삼겹살(외식),2019Q1,98.191
2631,901Y009,4.2.1. 소비자물가지수,K01113,오리고기(외식),2019Q1,99.018
2632,901Y009,4.2.1. 소비자물가지수,K01114,냉면,2019Q1,97.32
2633,901Y009,4.2.1. 소비자물가지수,K01115,칼국수,2019Q1,97.525
2634,901Y009,4.2.1. 소비자물가지수,K01116,죽(외식),2019Q1,96.243
2635,901Y009,4.2.1. 소비자물가지수,K01117,생선초밥,2019Q1,98.486
2636,901Y009,4.2.1. 소비자물가지수,K01118,생선회(외식),2019Q1,100.678
2637,901Y009,4.2.1. 소비자물가지수,K01119,자장면,2019Q1,97.622
2638,901Y009,4.2.1. 소비자물가지수,K01120,짬뽕,2019Q1,97.699
2639,901Y009,4.2.1. 소비자물가지수,J041,학원 및 보습교육,2019Q1,97.956
2640,901Y009,4.2.1. 소비자물가지수,J04101,초등학생학원비,2019Q1,98.283
2641,901Y009,4.2.1. 소비자물가지수,J04102,중학생학원비,2019Q1,97.48
2642,901Y009,4.2.1. 소비자물가지수,J04103,고등학생학원비,2019Q1,97.951
2643,901Y009,4.2.1. 소비자물가지수,J04104,음악학원비,2019Q1,97.138
2644,901Y009,4.2.1. 소비자물가지수,J04105,미술학원비,2019Q1,96.937
2645,901Y009,4.2.1. 소비자물가지수,J04106,운동학원비,2019Q1,96.293
2646,901Y009,4.2.1. 소비자물가지수,G02303,도로통행료,2019Q1,101.311
2647,901Y009,4.2.1. 소비자물가지수,G02304,승용차임차료,2019Q1,109.524
2648,901Y009,4.2.1. 소비자물가지수,G02305,대리운전이용료,2019Q1,97.142
2649,901Y009,4.2.1. 소비자물가지수,G02306,자동차검사료,2019Q1,100
2650,901Y009,4.2.1. 소비자물가지수,G03,운송 서비스,2019Q1,96.045
2651,901Y009,4.2.1. 소비자물가지수,G031,철도 여객수송,2019Q1,100
2652,901Y009,4.2.1. 소비자물가지수,G03101,열차료,2019Q1,100
2653,901Y009,4.2.1. 소비자물가지수,G03102,도시철도료,2019Q1,100
2654,901Y009,4.2.1. 소비자물가지수,G032,도로 여객수송,2019Q1,93.922
2655,901Y009,4.2.1. 소비자물가지수,G03201,시내버스료,2019Q1,95.1
2656,901Y009,4.2.1. 소비자물가지수,G03203,택시료,2019Q1,91.464
2657,901Y009,4.2.1. 소비자물가지수,G033,항공 및 수상여객운송,2019Q1,97.569
2658,901Y009,4.2.1. 소비자물가지수,G03301,국내항공료,2019Q1,98.121
2659,901Y009,4.2.1. 소비자물가지수,G03302,국제항공료,2019Q1,97.675
2660,901Y009,4.2.1. 소비자물가지수,G03303,여객선료,2019Q1,94.986
2661,901Y009,4.2.1. 소비자물가지수,G034,기타 여객운송,2019Q1,98.144
2662,901Y009,4.2.1. 소비자물가지수,G03401,이삿짐운송료,2019Q1,98.374
2663,901Y009,4.2.1. 소비자물가지수,G03402,택배이용료,2019Q1,97.761
2664,901Y009,4.2.1. 소비자물가지수,H,통신,2019Q1,102.6
2665,901Y009,4.2.1. 소비자물가지수,H01,우편서비스,2019Q1,89.644
2666,901Y009,4.2.1. 소비자물가지수,H011,우편서비스,2019Q1,89.644
2667,901Y009,4.2.1. 소비자물가지수,H01101,우편료,2019Q1,89.644
2668,901Y009,4.2.1. 소비자물가지수,H02,전화 및 팩스장비,2019Q1,97.749
2669,901Y009,4.2.1. 소비자물가지수,H021,전화 및 팩스장비,2019Q1,97.749
2670,901Y009,4.2.1. 소비자물가지수,H02101,휴대전화기,2019Q1,97.749
2671,901Y009,4.2.1. 소비자물가지수,H03,전화 및 팩스 서비스,2019Q1,103.836
2672,901Y009,4.2.1. 소비자물가지수,J04107,전산학원비,2019Q1,97.111
2673,901Y009,4.2.1. 소비자물가지수,J04108,가정학습지,2019Q1,100
2674,901Y009,4.2.1. 소비자물가지수,J04109,이러닝이용료,2019Q1,120.623
2675,901Y009,4.2.1. 소비자물가지수,J04110,학교보충교육비,2019Q1,99.071
2676,901Y009,4.2.1. 소비자물가지수,J042,성인학원 및 기타교육,2019Q1,98.246
2677,901Y009,4.2.1. 소비자물가지수,J04201,취업학원비,2019Q1,98.19
2678,901Y009,4.2.1. 소비자물가지수,J04202,외국어학원비,2019Q1,97.518
2679,901Y009,4.2.1. 소비자물가지수,J04203,운동강습료,2019Q1,98.635
2680,901Y009,4.2.1. 소비자물가지수,K,음식 및 숙박,2019Q1,98.735
2681,901Y009,4.2.1. 소비자물가지수,K01,음식 서비스,2019Q1,98.951
2682,901Y009,4.2.1. 소비자물가지수,K011,음식 서비스,2019Q1,98.951
2683,901Y009,4.2.1. 소비자물가지수,K01101,김치찌개백반,2019Q1,97.609
2684,901Y009,4.2.1. 소비자물가지수,K01102,된장찌개백반,2019Q1,98.083
2685,901Y009,4.2.1. 소비자물가지수,K01103,비빔밥,2019Q1,98.688
2686,901Y009,4.2.1. 소비자물가지수,K01104,설렁탕,2019Q1,98.03
2687,901Y009,4.2.1. 소비자물가지수,I04203,관람시설이용료,2019Q1,99.513
2688,901Y009,4.2.1. 소비자물가지수,I04204,독서실비,2019Q1,99.189
2689,901Y009,4.2.1. 소비자물가지수,I04205,문화강습료,2019Q1,97.696
2690,901Y009,4.2.1. 소비자물가지수,I04206,온라인콘텐츠이용료,2019Q1,99.649
2691,901Y009,4.2.1. 소비자물가지수,I04207,방송수신료,2019Q1,99.907
2692,901Y009,4.2.1. 소비자물가지수,I04208,사진서비스료,2019Q1,96.594
2693,901Y009,4.2.1. 소비자물가지수,I05,"신문, 서적 및 문방구",2019Q1,100.224
2694,901Y009,4.2.1. 소비자물가지수,I051,서적,2019Q1,100.94
2695,901Y009,4.2.1. 소비자물가지수,I05101,유아용학습교재,2019Q1,98.344
2696,901Y009,4.2.1. 소비자물가지수,I05102,초등학교학습서,2019Q1,97.817
2697,901Y009,4.2.1. 소비자물가지수,I05103,중학교학습서,2019Q1,99.095
2698,901Y009,4.2.1. 소비자물가지수,I05104,고등학교학습서,2019Q1,97.747
2699,901Y009,4.2.1. 소비자물가지수,I05106,서적,2019Q1,100.674
2700,901Y009,4.2.1. 소비자물가지수,I052,신문 및 정기 간행물,2019Q1,100
2701,901Y009,4.2.1. 소비자물가지수,I05201,신문,2019Q1,100
2702,901Y009,4.2.1. 소비자물가지수,I053,문방구,2019Q1,97.587
2703,901Y009,4.2.1. 소비자물가지수,G011,운송장비,2019Q1,99.254
2704,901Y009,4.2.1. 소비자물가지수,G01101,소형승용차,2019Q1,100.962
2705,901Y009,4.2.1. 소비자물가지수,G01102,중형승용차,2019Q1,96.325
2706,901Y009,4.2.1. 소비자물가지수,G01103,대형승용차,2019Q1,100.04
2707,901Y009,4.2.1. 소비자물가지수,G01104,경승용차,2019Q1,100.038
2708,901Y009,4.2.1. 소비자물가지수,G01105,다목적승용차,2019Q1,100.703
2709,901Y009,4.2.1. 소비자물가지수,G01106,수입승용차,2019Q1,97.373
2710,901Y009,4.2.1. 소비자물가지수,G02,개인운송장비 운영,2019Q1,100.409
2711,901Y009,4.2.1. 소비자물가지수,G021,개인운송장비 연료 및 윤활유,2019Q1,100.563
2712,901Y009,4.2.1. 소비자물가지수,G02101,휘발유,2019Q1,97.914
2713,901Y009,4.2.1. 소비자물가지수,G02102,경유,2019Q1,104.937
2714,901Y009,4.2.1. 소비자물가지수,G02103,자동차용LPG,2019Q1,100.98
2715,901Y009,4.2.1. 소비자물가지수,G022,개인운송장비 소모품 및 유지·수리,2019Q1,98.871
2716,901Y009,4.2.1. 소비자물가지수,G02201,자동차용품,2019Q1,102.56
2717,901Y009,4.2.1. 소비자물가지수,G02203,자동차타이어,2019Q1,101.107
2718,901Y009,4.2.1. 소비자물가지수,G02205,엔진오일교체료,2019Q1,96.909
2719,901Y009,4.2.1. 소비자물가지수,G023,개인운송장비 관련 기타 서비스,2019Q1,102.015
2720,901Y009,4.2.1. 소비자물가지수,G02301,자동차학원비,2019Q1,95.941
2721,901Y009,4.2.1. 소비자물가지수,G02302,주차료,2019Q1,100.94
2722,901Y009,4.2.1. 소비자물가지수,H031,전화 및 팩스 서비스,2019Q1,103.836
2723,901Y009,4.2.1. 소비자물가지수,H03101,유선전화료,2019Q1,99.925
2724,901Y009,4.2.1. 소비자물가지수,H03102,휴대전화료,2019Q1,104.774
2725,901Y009,4.2.1. 소비자물가지수,H03103,인터넷이용료,2019Q1,99.947
2726,901Y009,4.2.1. 소비자물가지수,H03104,휴대전화기수리비,2019Q1,94.781
2727,901Y009,4.2.1. 소비자물가지수,I,오락 및 문화,2019Q1,100.791
2728,901Y009,4.2.1. 소비자물가지수,I01,"음향, 영상, 사진 및 정보처리 장비",2019Q1,103.188
2729,901Y009,4.2.1. 소비자물가지수,I011,영상·음향기기,2019Q1,107.665
2730,901Y009,4.2.1. 소비자물가지수,I01101,TV,2019Q1,111.46
2731,901Y009,4.2.1. 소비자물가지수,I01102,영상음향기기,2019Q1,100.513
2732,901Y009,4.2.1. 소비자물가지수,I012,정보처리기기·소모품,2019Q1,100.353
2733,901Y009,4.2.1. 소비자물가지수,I01201,컴퓨터,2019Q1,101.724
2734,901Y009,4.2.1. 소비자물가지수,I01202,컴퓨터수리비,2019Q1,100
2735,901Y009,4.2.1. 소비자물가지수,I01203,휴대용멀티미디어기기,2019Q1,102.703
2736,901Y009,4.2.1. 소비자물가지수,I01205,저장장치,2019Q1,98.036
2737,901Y009,4.2.1. 소비자물가지수,I02,기타 오락 및 문화용 주요 내구재,2019Q1,105.156
2738,901Y009,4.2.1. 소비자물가지수,I021,기타 오락 및 문화용 주요 내구재,2019Q1,105.156
2739,901Y009,4.2.1. 소비자물가지수,I03,"기타 오락용품, 조경용품 및 애완동물",2019Q1,99.462
2740,901Y009,4.2.1. 소비자물가지수,I031,"기타 오락용품, 조경용품 및 애완동물",2019Q1,99.462
2741,901Y009,4.2.1. 소비자물가지수,I03101,장난감,2019Q1,99.649
2742,901Y009,4.2.1. 소비자물가지수,I03102,레저용품,2019Q1,97.235
2743,901Y009,4.2.1. 소비자물가지수,I03103,운동용품,2019Q1,96.185
2744,901Y009,4.2.1. 소비자물가지수,I03104,화초,2019Q1,108.804
2745,901Y009,4.2.1. 소비자물가지수,I03105,원예용품,2019Q1,98.934
2746,901Y009,4.2.1. 소비자물가지수,I03106,반려동물용품,2019Q1,97.507
2747,901Y009,4.2.1. 소비자물가지수,I03107,반려동물관리비,2019Q1,103.775
2748,901Y009,4.2.1. 소비자물가지수,I04,오락 및 문화 서비스,2019Q1,98.684
2749,901Y009,4.2.1. 소비자물가지수,I041,오락 및 스포츠 서비스,2019Q1,98.463
2750,901Y009,4.2.1. 소비자물가지수,I04101,수영장이용료,2019Q1,98.195
2751,901Y009,4.2.1. 소비자물가지수,I04102,볼링장이용료,2019Q1,99.73
2752,901Y009,4.2.1. 소비자물가지수,I04104,골프연습장이용료,2019Q1,99.781
2753,901Y009,4.2.1. 소비자물가지수,I04106,당구장이용료,2019Q1,100.057
2754,901Y009,4.2.1. 소비자물가지수,I04107,노래방이용료,2019Q1,99.072
2755,901Y009,4.2.1. 소비자물가지수,I04109,놀이시설이용료,2019Q1,99.289
2756,901Y009,4.2.1. 소비자물가지수,I04110,운동경기관람료,2019Q1,97.1
2757,901Y009,4.2.1. 소비자물가지수,I042,문화 서비스,2019Q1,98.811
2758,901Y009,4.2.1. 소비자물가지수,I04201,영화관람료,2019Q1,97.418
2759,901Y009,4.2.1. 소비자물가지수,I04202,공연예술관람료,2019Q1,100.213
2760,901Y009,4.2.1. 소비자물가지수,J031,고등교육,2019Q1,101.083
2761,901Y009,4.2.1. 소비자물가지수,J03101,전문대학납입금,2019Q1,100.316
2762,901Y009,4.2.1. 소비자물가지수,J03102,국공립대학교납입금,2019Q1,100.819
2763,901Y009,4.2.1. 소비자물가지수,J03103,사립대학교납입금,2019Q1,101.619
2764,901Y009,4.2.1. 소비자물가지수,J03104,국공립대학원납입금,2019Q1,99.207
2765,901Y009,4.2.1. 소비자물가지수,J03105,사립대학원납입금,2019Q1,99.338
2766,901Y009,4.2.1. 소비자물가지수,J04,기타교육,2019Q1,97.973
2767,901Y009,4.2.1. 소비자물가지수,L03102,보육시설이용료,2019Q1,105.117
2768,901Y009,4.2.1. 소비자물가지수,L03103,요양시설이용료,2019Q1,97.607
2769,901Y009,4.2.1. 소비자물가지수,L03104,보험서비스료,2019Q1,91.961
2770,901Y009,4.2.1. 소비자물가지수,L03105,자동차보험료,2019Q1,94.626
2771,901Y009,4.2.1. 소비자물가지수,L03107,부동산중개수수료,2019Q1,100
2772,901Y009,4.2.1. 소비자물가지수,L03109,대입전형료,2019Q1,99.884
2773,901Y009,4.2.1. 소비자물가지수,L03110,시험응시료,2019Q1,95.646
2774,901Y009,4.2.1. 소비자물가지수,L03111,장례비,2019Q1,99.126
2775,901Y009,4.2.1. 소비자물가지수,I05303,필기구,2019Q1,101.4
2776,901Y009,4.2.1. 소비자물가지수,J04111,기타학원비,2019Q1,97.947
2777,901Y009,4.2.1. 소비자물가지수,K01135,소주(외식),2019Q1,98.84
2778,901Y009,4.2.1. 소비자물가지수,K01137,막걸리(외식),2019Q1,97.733
2779,901Y009,4.2.1. 소비자물가지수,L02108,지갑,2019Q1,95.848
2780,901Y009,4.2.1. 소비자물가지수,L03101,산후조리원이용료,2019Q1,97.789
2781,901Y009,4.2.1. 소비자물가지수,A01313,낙지,2019Q1,105.335
2782,901Y009,4.2.1. 소비자물가지수,A01315,북어채,2019Q1,92.494
2783,901Y009,4.2.1. 소비자물가지수,A01317,맛살,2019Q1,95.229
2784,901Y009,4.2.1. 소비자물가지수,A01319,젓갈,2019Q1,94.052
2785,901Y009,4.2.1. 소비자물가지수,A01619,아몬드,2019Q1,102.935
2786,901Y009,4.2.1. 소비자물가지수,A01620,과일가공품,2019Q1,97.869
2787,901Y009,4.2.1. 소비자물가지수,A01919,편의점도시락,2019Q1,99.06
2788,901Y009,4.2.1. 소비자물가지수,A01920,삼각김밥,2019Q1,94.273
2789,901Y009,4.2.1. 소비자물가지수,C01103,남자하의,2019Q1,99.724
2790,901Y009,4.2.1. 소비자물가지수,C01204,여자하의,2019Q1,94.542
2791,901Y009,4.2.1. 소비자물가지수,C01401,유아동복,2019Q1,103.319
2792,901Y009,4.2.1. 소비자물가지수,D05302,지역난방비,2019Q1,98.038
2793,901Y009,4.2.1. 소비자물가지수,E03115,보온매트,2019Q1,102.295
